"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:56:32.1142843 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1143115 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1143238 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1145395 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1145524 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1152958 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1153120 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1153332 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1153452 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1153942 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1154055 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1161525 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1161668 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1161870 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1161981 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1162470 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1162577 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1169417 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1169640 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1170073 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1170206 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1170407 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1170520 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1171790 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1171960 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1179772 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read/Write"
"12:56:32.1186505 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","NAME NOT FOUND","Length: 12"
"12:56:32.1186951 PM","powershell.exe","3492","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:56:32.1188756 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","BUFFER OVERFLOW","Length: 12"
"12:56:32.1188967 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"12:56:32.1189243 PM","powershell.exe","3492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat\DisableEngine","BUFFER OVERFLOW","Length: 12"
"12:56:32.1191882 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1192076 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1193496 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1194469 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1194906 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1195121 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1203038 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1205122 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1205420 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1205759 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1205928 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1207208 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1207562 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1217487 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1217712 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
"12:56:32.1217939 PM","powershell.exe","3492","RegOpenKey","HKLM\Software\Policies\Microsoft\Windows\AppCompat","SUCCESS","Desired Access: Read"
"12:56:32.1218065 PM","powershell.exe","3492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","SUCCESS",""
