  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
  EventTrace,     Header,            0,          2,          0,          0,          0,          0, 0x0000000000000000, 0x00001DE0, 0x00001DE4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134205144869116994,        240,         90,   131072, 83951626,    26200,        2, 134205144869141873,   156250,        0, 0x9000001,        2,        1,        8,        0,     3000, 0xA, 0x7, 134205144265000000,         10000000, 134205144869116994, 0x1,        0, "WPR_initiated_WprApp_boottr_WPRC_Internal_Collector_B5C754C0-47DF-45A6-9B86-E621ED2E3F4A", "C:\RegProbe-Diag\wpr-boot-registry\long-dpc-threshold-cluster-wpr-qga-20260413a\WPR_initiated_WprApp_boottr_WPRC_Internal_Collector_B5C754C0-47DF-45A6-9B86-E621ED2E3F4A.etl"
  EventTrace, PartitionInfoExtensionV2,            0,          2,          0,          0,         80,          0, 0x0000000000000000, 0x00001DE0, 0x00001DE4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134205144869116994,        240,         90,      0,      0,        0,                0, "", "",  0x00000000000000000000000000000000000000000000000000000000
    PerfInfo,       Mark,            0,          0,          0,          0,         34,          0, 0x0000000000000000, 0x00001DE0, 0x00001DE4,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134205144869130553,        240,         90, "General"
    PerfInfo,       Mark,            0,          0,          0,          0,         34,          0, 0x0000000000000000, 0x00001DE0, 0x00001DE4,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134205144869130574,        240,         90, "No description provided"
    PerfInfo,       Mark,            0,          0,          0,          0,         34,          0, 0x0000000000000000, 0x00001DE0, 0x00001DE4,                    1,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134205144869130580,        240,         90, "PowerRegistry"
