"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:13:35.0007810 PM","Idle","0","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 325663.9687500 seconds, Private Bytes: 61,440, Working Set: 8,192"
"7:13:35.0007985 PM","System","4","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 1534.2812500 seconds, Private Bytes: 40,960, Working Set: 176,128"
"7:13:35.0008036 PM","Registry","124","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 41.9218750 seconds, Private Bytes: 3,809,280, Working Set: 61,140,992"
"7:13:35.0008780 PM","smss.exe","428","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.2187500 seconds, Private Bytes: 1,183,744, Working Set: 1,757,184"
"7:13:35.0208147 PM","csrss.exe","596","Process Profiling","","SUCCESS","User Time: 0.9062500 seconds, Kernel Time: 33.8125000 seconds, Private Bytes: 2,015,232, Working Set: 7,745,536"
"7:13:35.0208300 PM","wininit.exe","700","Process Profiling","","SUCCESS","User Time: 0.2500000 seconds, Kernel Time: 0.1562500 seconds, Private Bytes: 1,589,248, Working Set: 9,859,072"
"7:13:35.0208402 PM","csrss.exe","708","Process Profiling","","SUCCESS","User Time: 0.7968750 seconds, Kernel Time: 93.6718750 seconds, Private Bytes: 2,076,672, Working Set: 7,376,896"
"7:13:35.0208483 PM","winlogon.exe","760","Process Profiling","","SUCCESS","User Time: 0.6093750 seconds, Kernel Time: 0.6718750 seconds, Private Bytes: 2,867,200, Working Set: 15,314,944"
"7:13:35.0208566 PM","services.exe","844","Process Profiling","","SUCCESS","User Time: 9.1406250 seconds, Kernel Time: 16.2343750 seconds, Private Bytes: 5,197,824, Working Set: 12,349,440"
"7:13:35.0208644 PM","lsass.exe","864","Process Profiling","","SUCCESS","User Time: 34.1093750 seconds, Kernel Time: 49.7812500 seconds, Private Bytes: 6,111,232, Working Set: 25,772,032"
"7:13:35.0209405 PM","fontdrvhost.exe","988","Process Profiling","","SUCCESS","User Time: 0.5468750 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 3,334,144, Working Set: 8,519,680"
"7:13:35.0209536 PM","fontdrvhost.exe","984","Process Profiling","","SUCCESS","User Time: 1.2343750 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 2,027,520, Working Set: 6,430,720"
"7:13:35.0209675 PM","svchost.exe","1000","Process Profiling","","SUCCESS","User Time: 14.1875000 seconds, Kernel Time: 23.3593750 seconds, Private Bytes: 8,867,840, Working Set: 35,766,272"
"7:13:35.0209758 PM","svchost.exe","696","Process Profiling","","SUCCESS","User Time: 10.1406250 seconds, Kernel Time: 17.4687500 seconds, Private Bytes: 6,574,080, Working Set: 17,924,096"
"7:13:35.0209834 PM","svchost.exe","840","Process Profiling","","SUCCESS","User Time: 2.7031250 seconds, Kernel Time: 4.5781250 seconds, Private Bytes: 2,682,880, Working Set: 11,943,936"
"7:13:35.0210296 PM","dwm.exe","1084","Process Profiling","","SUCCESS","User Time: 152.1718750 seconds, Kernel Time: 104.7812500 seconds, Private Bytes: 50,552,832, Working Set: 93,470,720"
"7:13:35.0210370 PM","svchost.exe","1236","Process Profiling","","SUCCESS","User Time: 0.3906250 seconds, Kernel Time: 0.4062500 seconds, Private Bytes: 2,187,264, Working Set: 12,210,176"
"7:13:35.0210500 PM","svchost.exe","1276","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 1,720,320, Working Set: 8,310,784"
"7:13:35.0210591 PM","svchost.exe","1444","Process Profiling","","SUCCESS","User Time: 0.1250000 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 2,519,040, Working Set: 13,434,880"
"7:13:35.0210661 PM","svchost.exe","1452","Process Profiling","","SUCCESS","User Time: 1.1718750 seconds, Kernel Time: 0.7031250 seconds, Private Bytes: 2,244,608, Working Set: 15,880,192"
"7:13:35.0210736 PM","svchost.exe","1524","Process Profiling","","SUCCESS","User Time: 6.2656250 seconds, Kernel Time: 15.1875000 seconds, Private Bytes: 6,426,624, Working Set: 17,756,160"
"7:13:35.0210802 PM","svchost.exe","1532","Process Profiling","","SUCCESS","User Time: 0.2343750 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 3,616,768, Working Set: 9,707,520"
"7:13:35.0210893 PM","svchost.exe","1584","Process Profiling","","SUCCESS","User Time: 3.0937500 seconds, Kernel Time: 8.7812500 seconds, Private Bytes: 2,801,664, Working Set: 14,721,024"
"7:13:35.0210964 PM","svchost.exe","1628","Process Profiling","","SUCCESS","User Time: 1.7031250 seconds, Kernel Time: 1.6093750 seconds, Private Bytes: 4,337,664, Working Set: 17,199,104"
"7:13:35.0211040 PM","svchost.exe","1680","Process Profiling","","SUCCESS","User Time: 2.5937500 seconds, Kernel Time: 4.7968750 seconds, Private Bytes: 3,170,304, Working Set: 21,147,648"
"7:13:35.0211423 PM","svchost.exe","1736","Process Profiling","","SUCCESS","User Time: 0.3281250 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 1,564,672, Working Set: 9,617,408"
"7:13:35.0211551 PM","svchost.exe","1948","Process Profiling","","SUCCESS","User Time: 14.2187500 seconds, Kernel Time: 22.2500000 seconds, Private Bytes: 14,622,720, Working Set: 20,774,912"
"7:13:35.0211629 PM","svchost.exe","1072","Process Profiling","","SUCCESS","User Time: 218.5312500 seconds, Kernel Time: 255.2656250 seconds, Private Bytes: 80,162,816, Working Set: 96,509,952"
"7:13:35.0211703 PM","svchost.exe","1408","Process Profiling","","SUCCESS","User Time: 0.3750000 seconds, Kernel Time: 0.6718750 seconds, Private Bytes: 1,437,696, Working Set: 7,979,008"
"7:13:35.0211776 PM","svchost.exe","1504","Process Profiling","","SUCCESS","User Time: 0.3281250 seconds, Kernel Time: 0.3437500 seconds, Private Bytes: 3,108,864, Working Set: 12,230,656"
"7:13:35.0211853 PM","svchost.exe","2068","Process Profiling","","SUCCESS","User Time: 3.0312500 seconds, Kernel Time: 3.4062500 seconds, Private Bytes: 2,543,616, Working Set: 10,825,728"
"7:13:35.0211935 PM","MemCompression","2116","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 40,960, Working Set: 0"
"7:13:35.0212008 PM","svchost.exe","2188","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.2500000 seconds, Private Bytes: 2,031,616, Working Set: 11,862,016"
"7:13:35.0212126 PM","svchost.exe","2260","Process Profiling","","SUCCESS","User Time: 0.1406250 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 1,699,840, Working Set: 10,338,304"
"7:13:35.0212202 PM","svchost.exe","2272","Process Profiling","","SUCCESS","User Time: 1.8125000 seconds, Kernel Time: 2.3437500 seconds, Private Bytes: 2,244,608, Working Set: 11,616,256"
"7:13:35.0212569 PM","svchost.exe","2308","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.1718750 seconds, Private Bytes: 3,665,920, Working Set: 14,966,784"
"7:13:35.0212705 PM","svchost.exe","2400","Process Profiling","","SUCCESS","User Time: 0.7500000 seconds, Kernel Time: 1.3750000 seconds, Private Bytes: 2,187,264, Working Set: 13,115,392"
"7:13:35.0212819 PM","svchost.exe","2440","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.1093750 seconds, Private Bytes: 1,667,072, Working Set: 9,920,512"
"7:13:35.0212909 PM","svchost.exe","2616","Process Profiling","","SUCCESS","User Time: 1.3906250 seconds, Kernel Time: 1.3437500 seconds, Private Bytes: 2,318,336, Working Set: 9,998,336"
"7:13:35.0212979 PM","svchost.exe","2640","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.1718750 seconds, Private Bytes: 1,466,368, Working Set: 8,208,384"
"7:13:35.0213050 PM","svchost.exe","2704","Process Profiling","","SUCCESS","User Time: 0.8125000 seconds, Kernel Time: 1.2968750 seconds, Private Bytes: 1,859,584, Working Set: 10,326,016"
"7:13:35.0213116 PM","svchost.exe","2748","Process Profiling","","SUCCESS","User Time: 0.1875000 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 2,252,800, Working Set: 12,959,744"
"7:13:35.0213189 PM","svchost.exe","2796","Process Profiling","","SUCCESS","User Time: 0.4687500 seconds, Kernel Time: 0.2187500 seconds, Private Bytes: 2,273,280, Working Set: 17,014,784"
"7:13:35.0213978 PM","spoolsv.exe","2932","Process Profiling","","SUCCESS","User Time: 0.1250000 seconds, Kernel Time: 0.0312500 seconds, Private Bytes: 5,574,656, Working Set: 21,422,080"
"7:13:35.0214115 PM","svchost.exe","2964","Process Profiling","","SUCCESS","User Time: 0.9843750 seconds, Kernel Time: 1.4531250 seconds, Private Bytes: 9,228,288, Working Set: 23,441,408"
"7:13:35.0214497 PM","svchost.exe","3012","Process Profiling","","SUCCESS","User Time: 1.0000000 seconds, Kernel Time: 1.8750000 seconds, Private Bytes: 1,998,848, Working Set: 10,735,616"
"7:13:35.0214633 PM","svchost.exe","732","Process Profiling","","SUCCESS","User Time: 5.7968750 seconds, Kernel Time: 8.8906250 seconds, Private Bytes: 19,066,880, Working Set: 31,436,800"
"7:13:35.0214714 PM","svchost.exe","2432","Process Profiling","","SUCCESS","User Time: 1.3125000 seconds, Kernel Time: 0.9843750 seconds, Private Bytes: 3,211,264, Working Set: 16,101,376"
"7:13:35.0214792 PM","svchost.exe","2728","Process Profiling","","SUCCESS","User Time: 6.2031250 seconds, Kernel Time: 6.2187500 seconds, Private Bytes: 14,807,040, Working Set: 49,012,736"
"7:13:35.0214868 PM","svchost.exe","2348","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.2968750 seconds, Private Bytes: 2,990,080, Working Set: 15,597,568"
"7:13:35.0214947 PM","svchost.exe","2676","Process Profiling","","SUCCESS","User Time: 25.6562500 seconds, Kernel Time: 89.3593750 seconds, Private Bytes: 26,968,064, Working Set: 36,433,920"
"7:13:35.0215023 PM","svchost.exe","2764","Process Profiling","","SUCCESS","User Time: 0.0468750 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,343,488, Working Set: 7,696,384"
"7:13:35.0215787 PM","VGAuthService.exe","1900","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 2,772,992, Working Set: 14,417,920"
"7:13:35.0215923 PM","svchost.exe","3088","Process Profiling","","SUCCESS","User Time: 160.0625000 seconds, Kernel Time: 410.7812500 seconds, Private Bytes: 11,845,632, Working Set: 25,518,080"
"7:13:35.0216007 PM","vm3dservice.exe","3096","Process Profiling","","SUCCESS","User Time: 0.6406250 seconds, Kernel Time: 0.7031250 seconds, Private Bytes: 1,847,296, Working Set: 9,756,672"
"7:13:35.0216369 PM","svchost.exe","3112","Process Profiling","","SUCCESS","User Time: 68.9531250 seconds, Kernel Time: 0.7500000 seconds, Private Bytes: 2,932,736, Working Set: 20,733,952"
"7:13:35.0216510 PM","vmtoolsd.exe","3120","Process Profiling","","SUCCESS","User Time: 87.7187500 seconds, Kernel Time: 92.4531250 seconds, Private Bytes: 12,148,736, Working Set: 28,893,184"
"7:13:35.0216588 PM","svchost.exe","3128","Process Profiling","","SUCCESS","User Time: 1.8281250 seconds, Kernel Time: 3.5781250 seconds, Private Bytes: 2,445,312, Working Set: 11,472,896"
"7:13:35.0216668 PM","svchost.exe","3148","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 1,724,416, Working Set: 10,215,424"
"7:13:35.0216745 PM","svchost.exe","3440","Process Profiling","","SUCCESS","User Time: 0.2031250 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 1,617,920, Working Set: 9,740,288"
"7:13:35.0216822 PM","vm3dservice.exe","3524","Process Profiling","","SUCCESS","User Time: 1.5781250 seconds, Kernel Time: 57.2968750 seconds, Private Bytes: 1,974,272, Working Set: 9,994,240"
"7:13:35.0217498 PM","svchost.exe","3672","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 1,527,808, Working Set: 9,101,312"
"7:13:35.0217620 PM","dllhost.exe","3896","Process Profiling","","SUCCESS","User Time: 0.2343750 seconds, Kernel Time: 0.2968750 seconds, Private Bytes: 4,485,120, Working Set: 18,567,168"
"7:13:35.0217690 PM","svchost.exe","3924","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.2031250 seconds, Private Bytes: 2,371,584, Working Set: 11,436,032"
"7:13:35.0217769 PM","wmiprvse.exe","3300","Process Profiling","","SUCCESS","User Time: 69.5156250 seconds, Kernel Time: 378.5781250 seconds, Private Bytes: 12,976,128, Working Set: 28,540,928"
"7:13:35.0218417 PM","msdtc.exe","4116","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.0625000 seconds, Private Bytes: 3,305,472, Working Set: 14,188,544"
"7:13:35.0218779 PM","svchost.exe","4172","Process Profiling","","SUCCESS","User Time: 3.6718750 seconds, Kernel Time: 1.6875000 seconds, Private Bytes: 2,805,760, Working Set: 16,351,232"
"7:13:35.0218893 PM","AggregatorHost.exe","4368","Process Profiling","","SUCCESS","User Time: 1.3125000 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 3,219,456, Working Set: 13,873,152"
"7:13:35.0218965 PM","sihost.exe","4628","Process Profiling","","SUCCESS","User Time: 9.0468750 seconds, Kernel Time: 8.0156250 seconds, Private Bytes: 7,823,360, Working Set: 50,171,904"
"7:13:35.0219041 PM","svchost.exe","4784","Process Profiling","","SUCCESS","User Time: 2.7343750 seconds, Kernel Time: 3.8125000 seconds, Private Bytes: 4,403,200, Working Set: 22,724,608"
"7:13:35.0219112 PM","svchost.exe","4840","Process Profiling","","SUCCESS","User Time: 0.1093750 seconds, Kernel Time: 0.2187500 seconds, Private Bytes: 1,343,488, Working Set: 7,692,288"
"7:13:35.0219217 PM","Explorer.EXE","4892","Process Profiling","","SUCCESS","User Time: 274.8906250 seconds, Kernel Time: 169.0468750 seconds, Private Bytes: 97,910,784, Working Set: 259,072,000"
"7:13:35.0219282 PM","svchost.exe","4900","Process Profiling","","SUCCESS","User Time: 3.0156250 seconds, Kernel Time: 1.2812500 seconds, Private Bytes: 6,463,488, Working Set: 34,406,400"
"7:13:35.0219399 PM","ShellHost.exe","4940","Process Profiling","","SUCCESS","User Time: 0.4375000 seconds, Kernel Time: 0.4375000 seconds, Private Bytes: 6,955,008, Working Set: 41,910,272"
"7:13:35.0219468 PM","svchost.exe","5012","Process Profiling","","SUCCESS","User Time: 2.1093750 seconds, Kernel Time: 3.1562500 seconds, Private Bytes: 3,657,728, Working Set: 26,099,712"
"7:13:35.0220120 PM","MicrosoftEdgeUpdate.exe","5040","Process Profiling","","SUCCESS","User Time: 0.6250000 seconds, Kernel Time: 0.6250000 seconds, Private Bytes: 2,924,544, Working Set: 5,730,304"
"7:13:35.0220484 PM","taskhostw.exe","5084","Process Profiling","","SUCCESS","User Time: 2.7500000 seconds, Kernel Time: 2.6718750 seconds, Private Bytes: 4,640,768, Working Set: 18,870,272"
"7:13:35.0220597 PM","svchost.exe","2572","Process Profiling","","SUCCESS","User Time: 0.3437500 seconds, Kernel Time: 0.3125000 seconds, Private Bytes: 1,937,408, Working Set: 13,352,960"
"7:13:35.0220679 PM","svchost.exe","4836","Process Profiling","","SUCCESS","User Time: 3.8906250 seconds, Kernel Time: 3.6562500 seconds, Private Bytes: 4,497,408, Working Set: 21,348,352"
"7:13:35.0220803 PM","CrossDeviceResume.exe","5176","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.5781250 seconds, Private Bytes: 8,511,488, Working Set: 47,288,320"
"7:13:35.0220880 PM","svchost.exe","5676","Process Profiling","","SUCCESS","User Time: 0.6406250 seconds, Kernel Time: 0.5468750 seconds, Private Bytes: 4,124,672, Working Set: 28,454,912"
"7:13:35.0220964 PM","svchost.exe","5956","Process Profiling","","SUCCESS","User Time: 0.2656250 seconds, Kernel Time: 0.2343750 seconds, Private Bytes: 2,732,032, Working Set: 12,189,696"
"7:13:35.0221035 PM","svchost.exe","5964","Process Profiling","","SUCCESS","User Time: 1.1875000 seconds, Kernel Time: 0.7968750 seconds, Private Bytes: 2,514,944, Working Set: 17,666,048"
"7:13:35.0221135 PM","SearchHost.exe","5224","Process Profiling","","SUCCESS","User Time: 3.3750000 seconds, Kernel Time: 3.7656250 seconds, Private Bytes: 39,964,672, Working Set: 126,554,112"
"7:13:35.0221465 PM","StartMenuExperienceHost.exe","5256","Process Profiling","","SUCCESS","User Time: 9.4687500 seconds, Kernel Time: 2.5312500 seconds, Private Bytes: 44,060,672, Working Set: 120,209,408"
"7:13:35.0221588 PM","RuntimeBroker.exe","6032","Process Profiling","","SUCCESS","User Time: 1.6093750 seconds, Kernel Time: 1.2187500 seconds, Private Bytes: 12,754,944, Working Set: 59,797,504"
"7:13:35.0221659 PM","svchost.exe","5916","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.4062500 seconds, Private Bytes: 3,809,280, Working Set: 23,826,432"
"7:13:35.0221729 PM","RuntimeBroker.exe","6184","Process Profiling","","SUCCESS","User Time: 0.4531250 seconds, Kernel Time: 0.5000000 seconds, Private Bytes: 4,714,496, Working Set: 36,585,472"
"7:13:35.0221836 PM","msedgewebview2.exe","6408","Process Profiling","","SUCCESS","User Time: 19.4531250 seconds, Kernel Time: 15.7500000 seconds, Private Bytes: 33,570,816, Working Set: 113,975,296"
"7:13:35.0222156 PM","msedgewebview2.exe","6808","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.6093750 seconds, Private Bytes: 2,265,088, Working Set: 9,408,512"
"7:13:35.0224348 PM","msedgewebview2.exe","5792","Process Profiling","","SUCCESS","User Time: 4.0625000 seconds, Kernel Time: 2.3281250 seconds, Private Bytes: 11,440,128, Working Set: 34,160,640"
"7:13:35.0224963 PM","msedgewebview2.exe","5800","Process Profiling","","SUCCESS","User Time: 0.9531250 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 15,089,664, Working Set: 43,266,048"
"7:13:35.0470701 PM","java.exe","7724","ReadFile","C:\Tools\Java\jdk-21.0.10+7\bin\java.dll","SUCCESS","Offset: 105,984, Length: 3,584, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"7:13:35.0471122 PM","svchost.exe","4832","Thread Create","","SUCCESS","Thread ID: 1488"
"7:13:35.0471226 PM","msedgewebview2.exe","6684","Process Profiling","","SUCCESS","User Time: 0.6093750 seconds, Kernel Time: 0.2968750 seconds, Private Bytes: 8,568,832, Working Set: 20,340,736"
"7:13:35.0608286 PM","ctfmon.exe","6788","Process Profiling","","SUCCESS","User Time: 4.9531250 seconds, Kernel Time: 7.6093750 seconds, Private Bytes: 7,626,752, Working Set: 37,621,760"
"7:13:35.0859749 PM","java.exe","7724","QueryNetworkOpenInformationFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Queue@V-$AutoBuffer@U_DMM_VIDPNPATHANDTARGETMODESET_SERIALIZATION@@@DMM@@@@UEAA@XZ.c","FAST IO DISALLOWED",""
"7:13:35.0860289 PM","java.exe","7724","QueryNetworkOpenInformationFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Queue@V-$AutoBuffer@U_DMM_VIDPNPATHANDTARGETMODESET_SERIALIZATION@@@DMM@@@@UEAA@XZ.c","SUCCESS","CreationTime: 3/8/2026 10:32:16 PM, LastAccessTime: 3/8/2026 10:32:16 PM, LastWriteTime: 3/8/2026 10:26:42 PM, ChangeTime: 3/8/2026 10:26:42 PM, AllocationSize: 1/1/1601 3:00:00 AM, EndOfFile: 1/1/1601 3:00:00 AM, FileAttributes: A"
"7:13:35.0862890 PM","java.exe","7724","CloseFile","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Queue@V-$AutoBuffer@U_DMM_VIDPNPATHANDTARGETMODESET_SERIALIZATION@@@DMM@@@@UEAA@XZ.c","SUCCESS",""
"7:13:35.0864348 PM","java.exe","7724","IRP_MJ_CLOSE","\\vmware-host\Shared Folders\vm-tooling-staging\ui-check-bin-fresh\Docs\tweaks\_source-mirrors\decompiled-pseudocode\dxgkrnl\--1-$Queue@V-$AutoBuffer@U_DMM_VIDPNPATHANDTARGETMODESET_SERIALIZATION@@@DMM@@@@UEAA@XZ.c","SUCCESS",""
"7:13:35.1178743 PM","msedgewebview2.exe","7116","Process Profiling","","SUCCESS","User Time: 2.1093750 seconds, Kernel Time: 1.3906250 seconds, Private Bytes: 56,164,352, Working Set: 95,932,416"
"7:13:35.1178939 PM","SecurityHealthService.exe","7816","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 3,137,536, Working Set: 15,388,672"
"7:13:35.1179026 PM","svchost.exe","8028","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.3906250 seconds, Private Bytes: 9,158,656, Working Set: 24,899,584"
"7:13:35.1179099 PM","svchost.exe","8068","Process Profiling","","SUCCESS","User Time: 0.2187500 seconds, Kernel Time: 0.2187500 seconds, Private Bytes: 2,134,016, Working Set: 10,514,432"
"7:13:35.1179486 PM","vmtoolsd.exe","4020","Process Profiling","","SUCCESS","User Time: 39.2968750 seconds, Kernel Time: 64.2968750 seconds, Private Bytes: 11,608,064, Working Set: 31,096,832"
"7:13:35.1377890 PM","ApplicationFrameHost.exe","5348","Process Profiling","","SUCCESS","User Time: 14.0156250 seconds, Kernel Time: 9.4531250 seconds, Private Bytes: 10,215,424, Working Set: 47,747,072"
"7:13:35.1378487 PM","svchost.exe","2536","Process Profiling","","SUCCESS","User Time: 0.0781250 seconds, Kernel Time: 0.1406250 seconds, Private Bytes: 1,843,200, Working Set: 9,793,536"
"7:13:35.1379660 PM","svchost.exe","4848","Process Profiling","","SUCCESS","User Time: 0.7500000 seconds, Kernel Time: 1.5156250 seconds, Private Bytes: 3,969,024, Working Set: 18,186,240"
"7:13:35.1381157 PM","SearchIndexer.exe","4124","Process Profiling","","SUCCESS","User Time: 50.5625000 seconds, Kernel Time: 42.8281250 seconds, Private Bytes: 21,995,520, Working Set: 41,562,112"
"7:13:35.1381281 PM","svchost.exe","5144","Process Profiling","","SUCCESS","User Time: 1.0156250 seconds, Kernel Time: 0.3750000 seconds, Private Bytes: 3,612,672, Working Set: 16,801,792"
"7:13:35.1381508 PM","svchost.exe","6168","Process Profiling","","SUCCESS","User Time: 1.0000000 seconds, Kernel Time: 0.8906250 seconds, Private Bytes: 2,576,384, Working Set: 15,175,680"
"7:13:35.1381742 PM","svchost.exe","228","Process Profiling","","SUCCESS","User Time: 0.2343750 seconds, Kernel Time: 0.2968750 seconds, Private Bytes: 4,210,688, Working Set: 17,203,200"
"7:13:35.1382376 PM","svchost.exe","6932","Process Profiling","","SUCCESS","User Time: 1.2968750 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 2,985,984, Working Set: 13,213,696"
"7:13:35.1384664 PM","svchost.exe","2212","Process Profiling","","SUCCESS","User Time: 0.1562500 seconds, Kernel Time: 0.1875000 seconds, Private Bytes: 2,736,128, Working Set: 16,343,040"
"7:13:35.1385110 PM","svchost.exe","1876","Process Profiling","","SUCCESS","User Time: 2.0312500 seconds, Kernel Time: 1.3593750 seconds, Private Bytes: 2,080,768, Working Set: 17,027,072"
"7:13:35.1385275 PM","svchost.exe","4676","Process Profiling","","SUCCESS","User Time: 0.4687500 seconds, Kernel Time: 0.4062500 seconds, Private Bytes: 3,997,696, Working Set: 21,917,696"
"7:13:35.1385378 PM","cmd.exe","1896","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 2,076,672, Working Set: 5,259,264"
"7:13:35.1385461 PM","conhost.exe","8040","Process Profiling","","SUCCESS","User Time: 6.1250000 seconds, Kernel Time: 71.3750000 seconds, Private Bytes: 1,794,048, Working Set: 12,742,656"
"7:13:35.1385558 PM","notepad.exe","4644","Process Profiling","","SUCCESS","User Time: 0.0625000 seconds, Kernel Time: 0.0468750 seconds, Private Bytes: 2,740,224, Working Set: 21,516,288"
"7:13:35.1385647 PM","cmd.exe","2636","Process Profiling","","SUCCESS","User Time: 0.0000000 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 2,048,000, Working Set: 5,259,264"
"7:13:35.1535810 PM","svchost.exe","2676","DeviceIoControl","\Device\Mup","FAST IO DISALLOWED","Control: 0x1403a4 (Device:0x14 Function:233 Method: 0)"
"7:13:35.1538216 PM","svchost.exe","2676","DeviceIoControl","\Device\Mup","NO MORE MATCHES","Control: 0x1403a4 (Device:0x14 Function:233 Method: 0)"
"7:13:35.1540039 PM","conhost.exe","4776","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,867,776, Working Set: 10,690,560"
"7:13:35.1540165 PM","cmd.exe","1700","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 2,048,000, Working Set: 5,259,264"
"7:13:35.1540400 PM","conhost.exe","3728","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,847,296, Working Set: 10,678,272"
"7:13:35.1540779 PM","DllHost.exe","2852","Process Profiling","","SUCCESS","User Time: 1.3281250 seconds, Kernel Time: 0.6875000 seconds, Private Bytes: 3,633,152, Working Set: 17,797,120"
"7:13:35.1541557 PM","DllHost.exe","7100","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0000000 seconds, Private Bytes: 1,708,032, Working Set: 11,120,640"
"7:13:35.1541699 PM","svchost.exe","3520","Process Profiling","","SUCCESS","User Time: 0.2812500 seconds, Kernel Time: 0.0937500 seconds, Private Bytes: 1,961,984, Working Set: 9,728,000"
"7:13:35.1541802 PM","powershell.exe","780","Process Profiling","","SUCCESS","User Time: 1.3125000 seconds, Kernel Time: 0.6718750 seconds, Private Bytes: 55,484,416, Working Set: 74,158,080"
"7:13:35.1542036 PM","conhost.exe","7744","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,835,008, Working Set: 10,706,944"
"7:13:35.1542140 PM","cmd.exe","5840","Process Profiling","","SUCCESS","User Time: 0.0937500 seconds, Kernel Time: 0.2656250 seconds, Private Bytes: 3,756,032, Working Set: 8,146,944"
"7:13:35.1542226 PM","powershell.exe","4748","Process Profiling","","SUCCESS","User Time: 1.1875000 seconds, Kernel Time: 0.6250000 seconds, Private Bytes: 55,287,808, Working Set: 73,822,208"
"7:13:35.1542439 PM","conhost.exe","3932","Process Profiling","","SUCCESS","User Time: 0.0312500 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 1,835,008, Working Set: 10,706,944"
"7:13:35.1542839 PM","cmd.exe","1372","Process Profiling","","SUCCESS","User Time: 0.0156250 seconds, Kernel Time: 0.0781250 seconds, Private Bytes: 3,547,136, Working Set: 8,105,984"
"7:13:35.1542933 PM","svchost.exe","3304","Process Profiling","","SUCCESS","User Time: 7.4218750 seconds, Kernel Time: 5.7187500 seconds, Private Bytes: 8,843,264, Working Set: 31,399,936"
